PISO EM GRANILITE, MARMORITE OU GRANITINA, AGREGADO COR PRETO, CINZA, PALHA OU BRANCO, ESP. 8MM, INCLUSIVE APLICAÇÃO NO LOCAL, SELANTE E POLIMENTO ;MATED-11129 ;m2    ;1,0000000;58,00;58,00;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
SONDAGEM A PERCUSSÃO D = 2 1/2" COM MEDIDA DE SPT (FATURAMENTO MÍNIMO = 30 M) ;MATED-11073 ;m     ;1,0000000;75,62;75,62;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
SONDAGEM A PERCUSSÃO D = 2 1/2" COM MEDIDA DE SPT (FATURAMENTO MÍNIMO = 30 M) ;MATED-11073 ;m     ;1,0000000;75,62;75,62;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
SONDAGEM A PERCUSSÃO D = 4" COM MEDIDA DE SPT (FATURAMENTO MÍNIMO = 30 M) ;MATED-11076 ;m     ;1,0000000;126,50;126,50;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
ARAME GALVANIZADO ( BITOLA: 18BWG| DIÂMETRO DO FIO: 1,24MM|MASSA LINEAR: 0,009KG/M) ;MATED-11326 ;Kg    ;0,0090000;31,38;0,28;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
SPRINKLER PENDENTE 15 MM (1/2") 141º C ;MATED-12914 ;U     ;1,0000000;41,31;41,31;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
SPRINKLER PENDENTE 15 MM (1/2") 182º C ;MATED-12916 ;U     ;1,0000000;25,85;25,85;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
SPRINKLER PENDENTE 15 MM (1/2") 227º C ;MATED-12915 ;U     ;1,0000000;27,88;27,88;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
SPRINKLER PENDENTE 15 MM (1/2") 68º C ;MATED-12911 ;U     ;1,0000000;24,01;24,01;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
SPRINKLER PENDENTE 15 MM (1/2") 79º C ;MATED-12912 ;U     ;1,0000000;27,29;27,29;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
SPRINKLER PENDENTE 15 MM (1/2") 93º C ;MATED-12913 ;U     ;1,0000000;41,31;41,31;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
SUPORTE OU GANCHO PARA LUMINÁRIA EM PERFILADO (TIPO: CURTO| MATERIAL: CHAPA DE AÇO| TRATAMENTO: PRÉ- ZINCADO|COMPRIMENTO: 100MM) ;MATED-11886 ;un    ;1,0000000;2,68;2,68;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
SUPORTE OU GANCHO PARA LUMINÁRIA EM PERFILADO (TIPO: LONGO| MATERIAL: CHAPA DE AÇO| TRATAMENTO: PRÉ- ZINCADO|COMPRIMENTO: 165MM) ;MATED-11887 ;un    ;1,0000000;3,00;3,00;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
SUPORTE PARA PLACA ( TIPO DA PLACA: 4"X2"| QUANTIDADE DE MÓDULOS : 3 MÓDULOS|MATERIAL: PLÁSTICO|POSIÇÃO: VERTICAL OU HORIZONTAL |PARAFUSOS: INCLUÍDOS) ;MATED-15597 ;un    ;1,0000000;1,51;1,51;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
SUPORTE PARA PLACA ( TIPO DA PLACA: 4"X4"| QUANTIDADE DE MÓDULOS : 6 MÓDULOS|MATERIAL: PLÁSTICO|POSIÇÃO: VERTICAL OU HORIZONTAL |PARAFUSOS: INCLUÍDOS) ;MATED-15596 ;un    ;1,0000000;3,43;3,43;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
SUPRESSOR DE SURTO PARA PROTEÇÃO DE CENTRAL DE TELECOMUNICAÇÕES ;MATED-12434 ;U     ;1,0000000;54,00;54,00;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
SUPRESSOR DE SURTO PARA PROTEÇÃO PRIMÁRIA EM QGD, PARA SURTOS ATÉ QGD, ATÉ 1,5 KV - 5 KA ;MATED-12433 ;U     ;1,0000000;63,07;63,07;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
S1 - SETEIRA EM CHAPA 95 X 12 CM - PADRÃO SEDS ;MATED-12906 ;U     ;1,0000000;129,60;129,60;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
S2 - SETEIRA EM CHAPA 115 X 12 CM - PADRÃO SEDS ;MATED-12907 ;U     ;1,0000000;208,29;208,29;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
S3 - JANELA DE GRADE DE SETEIRA FIXA 80 X 12 CM - PADRÃO SEDS ;MATED-12908 ;U     ;1,0000000;121,50;121,50;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
TABELA DE BASQUETE ( LARGURA: 180CM*|ALTURA: 120CM*|MATERIAL: COMPENSADO NAVAL PINTADO|ARO E REDE: INCLUSOS|POSTE METÁLICO E SUPORTE DE PISO: INCLUSOS) * MEDIDAS REFERENCIAIS APROXIMADAS ;MATED-12820 ;un    ;1,0000000;2.310,00;2.310,00;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
COLA A BASE DE PVA ;MATED-11412 ;Kg    ;0,5000000;12,36;6,18;
TACÃO DE MADEIRA IPÊ EXTRA 10 X 40 CM ;MATED-12755 ;m2    ;1,0500000;75,45;79,22;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
COLA A BASE DE PVA ;MATED-11412 ;Kg    ;0,5000000;12,36;6,18;
TACO DE MADEIRA IPÊ EXTRA 7 X 21 CM ;MATED-12752 ;m2    ;1,0500000;60,75;63,78;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
TAMPA CEGA DE 1U PARA RACK 19" ;MATED-12111 ;U     ;1,0000000;5,90;5,90;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
TAMPÃO (CAP) FERRO MALEÁVEL NPT 300# 1/2" ;MATED-13002 ;U     ;1,0000000;10,40;10,40;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
TAMPÃO PARA POÇO DE VISITA (MATERIAL: FERRO FUNDIDO|TIPO: ARTICULADO|FORMATO: CIRCULAR|DIÂMETRO INTERNO: 60CM|CLASSE: 400|CARGA MÁXIMA: 40T| APLICAÇÃO: REDE PLUVIA E ESGOTO) ;MATED-12831 ;un    ;1,0000000;340,00;340,00;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
PARAFUSO (TIPO: CASTELO|MATERIAL: LATÃO|NÚMERO: 8| ARRUELA: INCLUSA|BUCHA : INCLUSA) ;MATED-11970 ;un    ;4,0000000;1,24;4,96;
REJUNTE CIMENTÍCIO FLEXÍVEL (COR: DIVERSAS| DENSIDADE DA PASTA: 1500KG/M3*)*VALORES APROXIMADOS ;MATED-12355 ;Kg    ;0,0909000;2,86;0,25;
TANQUE DE LOUÇA COM COLUNA (COR: BRANCA/ VOLUME: 22L/ COMPRIMENTO: 540MM*/ LARGURA: 505MM*/ALTURA : 325MM*) *MEDIDAS REFERENCIAIS ;MATED-11733 ;U     ;1,0000000;250,94;250,94;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
PARAFUSO (TIPO: CASTELO|MATERIAL: LATÃO|NÚMERO: 8| ARRUELA: INCLUSA|BUCHA : INCLUSA) ;MATED-11970 ;un    ;4,0000000;1,24;4,96;
REJUNTE CIMENTÍCIO FLEXÍVEL (COR: DIVERSAS| DENSIDADE DA PASTA: 1500KG/M3*)*VALORES APROXIMADOS ;MATED-12355 ;Kg    ;0,0909000;2,86;0,25;
SIFÃO METÁLICO PARA TANQUE (TIPO: COPO/ MATERIAL: METAL/ ACABAMENTO: CROMADO/ DIÂMETRO DE ENTRADA: 1. 1/4"/DIÂMETRO DE SAÍDA: 1 .1/2") ;MATED-11696 ;U     ;1,0000000;106,86;106,86;
TANQUE DE LOUÇA COM COLUNA (COR: BRANCA/ VOLUME: 22L/ COMPRIMENTO: 540MM*/ LARGURA: 505MM*/ALTURA : 325MM*) *MEDIDAS REFERENCIAIS ;MATED-11733 ;U     ;1,0000000;250,94;250,94;
VÁLVULA DE ESCOAMENTO METÁLICA PARA TANQUE/ MICTÓRIO (MATERIAL: METAL/ACABAMENTO: CROMADO/DIÂMETRO DE ENTRADA: 1.1/4") ;MATED-11703 ;un    ;1,0000000;49,35;49,35;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
MASSA PLÁSTICA ;MATED-12405 ;U     ;0,7000000;16,24;11,36;
REJUNTE CIMENTÍCIO FLEXÍVEL (COR: DIVERSAS| DENSIDADE DA PASTA: 1500KG/M3*)*VALORES APROXIMADOS ;MATED-12355 ;Kg    ;0,1700000;2,86;0,48;
SIFÃO METÁLICO PARA TANQUE (TIPO: COPO/ MATERIAL: METAL/ ACABAMENTO: CROMADO/ DIÂMETRO DE ENTRADA: 1. 1/4"/DIÂMETRO DE SAÍDA: 1 .1/2") ;MATED-11696 ;U     ;1,0000000;106,86;106,86;
TANQUE DE MÁRMORE SINTÉTICO DUPLO (COR: BRANCA/QUANTIDADE DE BOJO: DOIS/VOLUME: 37L/ COMPRIMENTO: 1020MM*/ LARGURA: 500MM*/ALTURA : 200MM*) *MEDIDAS REFERENCIAIS ;MATED-9158 ;un    ;1,0000000;175,37;175,37;
TUBO EM METALON GALVANIZADO (FORMATO: RETANGULAR|SEÇÃO: 30X20MM|ESPESSURA: 1, 25MM) ;MATED-12746 ;m     ;1,3500000;7,70;10,39;
VÁLVULA DE ESCOAMENTO METÁLICA PARA TANQUE/ MICTÓRIO (MATERIAL: METAL/ACABAMENTO: CROMADO/DIÂMETRO DE ENTRADA: 1.1/4") ;MATED-11703 ;un    ;1,0000000;49,35;49,35;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
SETOP-MG Internet: www.transportes.mg.gov.br FONE: (31) 3915 8309 - FAX: (31) 3915 8352 Rodovia Papa João Paulo ii, nº 4.143 (mg 010), Prédio Minas, 7º Andar - Serra Verde - cep 31630-901 - BH / MG SECRETARIA DE ESTADO DE TRANSPORTES E OBRAS PÚBLICAS Página: 3274 de 3459 SUBSECRETARIA DE OBRAS PÚBLICAS SUPERINTENDÊNCIA DE COORDENAÇÃO TÉCNICA DIRETORIA DE CUSTOS MASSA PLÁSTICA ;MATED-12405 ;U     ;0,3500000;16,24;5,68;
REJUNTE CIMENTÍCIO FLEXÍVEL (COR: DIVERSAS| DENSIDADE DA PASTA: 1500KG/M3*)*VALORES APROXIMADOS ;MATED-12355 ;Kg    ;0,0770000;2,86;0,22;
SIFÃO METÁLICO PARA TANQUE (TIPO: COPO/ MATERIAL: METAL/ ACABAMENTO: CROMADO/ DIÂMETRO DE ENTRADA: 1. 1/4"/DIÂMETRO DE SAÍDA: 1 .1/2") ;MATED-11696 ;U     ;1,0000000;106,86;106,86;
TANQUE DE MÁRMORE SINTÉTICO SIMPLES (COR: BRANCA/QUANTIDADE DE BOJO: UM/VOLUME: 20L/ COMPRIMENTO: 550MM*/ LARGURA: 420MM*/ALTURA : 220MM*) *MEDIDAS REFERENCIAIS ;MATED-9157 ;un    ;1,0000000;103,89;103,89;
TUBO EM METALON GALVANIZADO (FORMATO: RETANGULAR|SEÇÃO: 30X20MM|ESPESSURA: 1, 25MM) ;MATED-12746 ;m     ;0,8000000;7,70;6,16;
VÁLVULA DE ESCOAMENTO METÁLICA PARA TANQUE/ MICTÓRIO (MATERIAL: METAL/ACABAMENTO: CROMADO/DIÂMETRO DE ENTRADA: 1.1/4") ;MATED-11703 ;un    ;1,0000000;49,35;49,35;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
SETOP-MG Internet: www.transportes.mg.gov.br FONE: (31) 3915 8309 - FAX: (31) 3915 8352 Rodovia Papa João Paulo ii, nº 4.143 (mg 010), Prédio Minas, 7º Andar - Serra Verde - cep 31630-901 - BH / MG SECRETARIA DE ESTADO DE TRANSPORTES E OBRAS PÚBLICAS Página: 3276 de 3459 SUBSECRETARIA DE OBRAS PÚBLICAS SUPERINTENDÊNCIA DE COORDENAÇÃO TÉCNICA DIRETORIA DE CUSTOS SIFÃO DE PLÁSTICO (PVC) PARA TANQUE (TIPO: COPO/MATERIAL: PLÁSTICO/COR: BRANCA/ DIÂMETRO DE ENTRADA: 1. 1/4"/DIÂMETRO DE SAÍDA: 1 .1/2") ;MATED-11695 ;U     ;1,0000000;10,62;10,62;
TANQUE EM POLIPROPILENO INCLUSIVE ACESSÓRIOS PARA FIXAÇÃO E VÁLVULA 1.1/4" (COR: BRANCA/ VOLUME: 15L/ALTURA: 490MM*/LARGURA: 430MM*/ ALTURA: 280MM*) * MEDIDAS REFERENCIAIS ;MATED-11734 ;U     ;1,0000000;50,90;50,90;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
SIFÃO DE PLÁSTICO (PVC) PARA TANQUE (TIPO: COPO/MATERIAL: PLÁSTICO/COR: BRANCA/ DIÂMETRO DE ENTRADA: 1. 1/4"/DIÂMETRO DE SAÍDA: 1 .1/2") ;MATED-11695 ;U     ;1,0000000;10,62;10,62;
TANQUE EM POLIPROPILENO INCLUSIVE ACESSÓRIOS PARA FIXAÇÃO E VÁLVULA 1.1/4" (COR: BRANCA/ VOLUME: 24L/ALTURA: 580MM*/LARGURA: 520MM*/ ALTURA: 320MM*) * MEDIDAS REFERENCIAIS ;MATED-11735 ;U     ;1,0000000;74,51;74,51;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
PONTALETE 3A. CONSTRUÇÃO (SEÇÃO TRANSVERSAL: 3"X 3" [7, 5X7,5CM]|TIPO DE MADEIRA : CEDRO) ;MATED-11344 ;m     ;1,2500000;6,24;7,80;
PREGO 17X27 COM CABEÇA (COMPRIMENTO: 62,1 MM|DIÂMETRO: 3,0 MM| QUANTIDADE POR QUILO: 290) ;MATED-11331 ;Kg    ;0,0240000;8,18;0,19;
Tela de polietileno para proteção tapume (largura: 1, 20 m) ;MATED-11459 ;m     ;1,0500000;1,52;1,59;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
CHAPA DE COMPENSADO RESINADO (ESPESSURA: 12MM|DIMENSÃO: 1,10X2, 20M) ;MATED-11276 ;m2    ;1,1000000;40,03;44,03;
DOBRADIÇA DE FERRO PARA PORTA (TIPO: PINO SOLTO COM BOLA| LARGURA: 2.1/2"|ALTURA: 3") ;MATED-11387 ;un    ;2,0000000;9,50;19,00;
PONTALETE 3A. CONSTRUÇÃO (SEÇÃO TRANSVERSAL: 3"X 3" [7, 5X7,5CM]|TIPO DE MADEIRA : CEDRO) ;MATED-11344 ;m     ;3,1500000;6,24;19,65;
PREGO 18X30 COM CABEÇA (COMPRIMENTO: 69,0 MM|DIÂMETRO: 3,4 MM| QUANTIDADE POR QUILO: 203) ;MATED-11332 ;Kg    ;0,1500000;8,26;1,23;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
Grampo nº 3 galvanizado para  cerca ;MATED-11232 ;Kg    ;0,0800000;8,34;0,66;
PONTALETE 3A. CONSTRUÇÃO (SEÇÃO TRANSVERSAL: 3"X 3" [7, 5X7,5CM]|TIPO DE MADEIRA : CEDRO) ;MATED-11344 ;m     ;2,2400000;6,24;13,97;
PREGO 18X30 COM CABEÇA (COMPRIMENTO: 69,0 MM|DIÂMETRO: 3,4 MM| QUANTIDADE POR QUILO: 203) ;MATED-11332 ;Kg    ;0,1000000;8,26;0,82;
TÁBUA 1X12" (ESPESSURA: 25MM|LARGURA: 300MM) ;MATED-11351 ;m2    ;0,0525000;41,93;2,20;
TELA DE ARAME GALVANIZADO PARA ALAMBRADO (DIMENSÕES DA TRAMA: 2X2"| TIPO DA MALHA: LOSANGULAR| BITOLA DO FIO: BWG 14 (2, 10MM)) ;MATED-11266 ;m2    ;0,7260000;29,89;21,70;
TINTA LÁTEX PVA (TIPO: PREMIUM/ACABAMENTO: FOSCO) ;MATED-11449 ;l     ;0,0085000;11,45;0,09;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
Grampo nº 3 galvanizado para  cerca ;MATED-11232 ;Kg    ;0,0800000;8,34;0,66;
PONTALETE 3A. CONSTRUÇÃO (SEÇÃO TRANSVERSAL: 3"X 3" [7, 5X7,5CM]|TIPO DE MADEIRA : CEDRO) ;MATED-11344 ;m     ;2,3386000;6,24;14,59;
PREGO 18X30 COM CABEÇA (COMPRIMENTO: 69,0 MM|DIÂMETRO: 3,4 MM| QUANTIDADE POR QUILO: 203) ;MATED-11332 ;Kg    ;0,1000000;8,26;0,82;
TÁBUA 1X12" (ESPESSURA: 25MM|LARGURA: 300MM) ;MATED-11351 ;m2    ;0,0525000;41,93;2,20;
TELA DE ARAME GALVANIZADO PARA ALAMBRADO (DIMENSÕES DA TRAMA: 2X2"| TIPO DA MALHA: LOSANGULAR| BITOLA DO FIO: BWG 14 (2, 10MM)) ;MATED-11266 ;m2    ;0,7260000;29,89;21,70;
TINTA LÁTEX PVA (TIPO: PREMIUM/ACABAMENTO: FOSCO) ;MATED-11449 ;l     ;0,1530000;11,45;1,75;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
CHAPA DE COMPENSADO RESINADO (ESPESSURA: 12MM|DIMENSÃO: 1,10X2, 20M) ;MATED-11276 ;m2    ;2,2000000;40,03;88,06;
PONTALETE 3A. CONSTRUÇÃO (SEÇÃO TRANSVERSAL: 3"X 3" [7, 5X7,5CM]|TIPO DE MADEIRA : CEDRO) ;MATED-11344 ;m     ;2,4500000;6,24;15,28;
PREGO 18X30 COM CABEÇA (COMPRIMENTO: 69,0 MM|DIÂMETRO: 3,4 MM| QUANTIDADE POR QUILO: 203) ;MATED-11332 ;Kg    ;0,1500000;8,26;1,23;
SARRAFO 3A. CONSTRUÇÃO (SEÇÃO TRANSVERSAL: 1X4 "|TIPO DE MADEIRA: CEDRO) ;MATED-11349 ;m     ;5,2000000;7,15;37,18;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
CHAPA DE COMPENSADO RESINADO (ESPESSURA: 12MM|DIMENSÃO: 1,10X2, 20M) ;MATED-11276 ;m2    ;2,2000000;40,03;88,06;
PONTALETE 3A. CONSTRUÇÃO (SEÇÃO TRANSVERSAL: 3"X 3" [7, 5X7,5CM]|TIPO DE MADEIRA : CEDRO) ;MATED-11344 ;m     ;2,4500000;6,24;15,28;
PREGO 18X30 COM CABEÇA (COMPRIMENTO: 69,0 MM|DIÂMETRO: 3,4 MM| QUANTIDADE POR QUILO: 203) ;MATED-11332 ;Kg    ;0,1500000;8,26;1,23;
SARRAFO 3A. CONSTRUÇÃO (SEÇÃO TRANSVERSAL: 1X4 "|TIPO DE MADEIRA: CEDRO) ;MATED-11349 ;m     ;5,2000000;7,15;37,18;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
CHAPA DE COMPENSADO RESINADO (ESPESSURA: 12MM|DIMENSÃO: 1,10X2, 20M) ;MATED-11276 ;m2    ;1,1000000;40,03;44,03;
PARAFUSO (ROSCA: MÁQUINA|CABEÇA: SEXTAVADA|MATERIAL: AÇO|ACABAMENTO: ZINCADO|COMPRIMENTO: 50MM [2"]|DIÂMETRO: 12, 7MM [1/2"]) ;MATED-12881 ;un    ;0,9090000;0,82;0,74;
PONTALETE 3A. CONSTRUÇÃO (SEÇÃO TRANSVERSAL: 3"X 3" [7, 5X7,5CM]|TIPO DE MADEIRA : CEDRO) ;MATED-11344 ;m     ;2,7270000;6,24;17,01;
PREGO 18X30 COM CABEÇA (COMPRIMENTO: 69,0 MM|DIÂMETRO: 3,4 MM| QUANTIDADE POR QUILO: 203) ;MATED-11332 ;Kg    ;0,1500000;8,26;1,23;
SARRAFO 3A. CONSTRUÇÃO (SEÇÃO TRANSVERSAL: 1X4 "|TIPO DE MADEIRA: CEDRO) ;MATED-11349 ;m     ;2,0000000;7,15;14,30;
TELA DE ARAME GALVANIZADO PARA ALAMBRADO (DIMENSÕES DA TRAMA: 2X2"| TIPO DA MALHA: LOSANGULAR| BITOLA DO FIO: BWG 14 (2, 10MM)) ;MATED-11266 ;m2    ;1,2000000;29,89;35,86;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
CESTA BÁSICA/ ALIMENTAÇÃO - HORISTA ( ENCARGOS COMPLEMENTARES) ;MATED-13096 ;hora  ;1,0000000;1,03;1,03;
EXAMES - HORISTA ( ENCARGOS COMPLEMENTARES) ;MATED-13099 ;hora  ;1,0000000;0,55;0,55;
SEGURO - HORISTA ( ENCARGOS COMPLEMENTARES) ;MATED-13098 ;hora  ;1,0000000;0,06;0,06;
TRANSPORTE - HORISTA ( ENCARGOS COMPLEMENTARES) ;MATED-13097 ;hora  ;1,0000000;0,79;0,79;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
TRANQUETA (APLICAÇÃO: BANHEIRO|TIPO: FECHO| PARAFUSOS: INCLUSOS) ;MATED-12485 ;un    ;1,0000000;10,26;10,26;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
TRANQUETA (APLICAÇÃO: BANHEIRO|TIPO: LIVRE/ OCUPADO|PARAFUSOS: INCLUSOS) ;MATED-12486 ;un    ;1,0000000;49,90;49,90;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
EXAMES - MENSALISTA ( ENCARGOS COMPLEMENTARES) ;MATED-14623 ;mês   ;1,0000000;103,70;103,70;
SEGURO - MENSALISTA ( ENCARGOS COMPLEMENTARES) ;MATED-21748 ;mês   ;1,0000000;11,13;11,13;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
ARAME GALVANIZADO ( BITOLA: 18BWG| DIÂMETRO DO FIO: 1,24MM|MASSA LINEAR: 0,009KG/M) ;MATED-11326 ;Kg    ;0,0100000;31,38;0,31;
Tela polietileno para proteção de fachada (dimensões da trama: 2x2 mm / largura: 3,00 m) ;MATED-11246 ;m2    ;1,0500000;1,59;1,66;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
PREGO 17X27 COM CABEÇA (COMPRIMENTO: 62,1 MM|DIÂMETRO: 3,0 MM| QUANTIDADE POR QUILO: 290) ;MATED-11331 ;Kg    ;0,0100000;8,18;0,08;
SARRAFO 3A. CONSTRUÇÃO (SEÇÃO TRANSVERSAL: 1X4 "|TIPO DE MADEIRA: CEDRO) ;MATED-11349 ;m     ;0,2000000;7,15;1,43;
Tela polietileno para proteção de fachada (dimensões da trama: 2x2 mm / largura: 3,00 m) ;MATED-11246 ;m2    ;1,0500000;1,59;1,66;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
PINO LISO (MEDIDAS: 1/ 4"X28MM|MATERIAL: AÇO| ARRUELA: CÔNICA) ;MATED-17987 ;un    ;2,0000000;0,37;0,74;
TELA SOLDADA PARA LIGAÇÃO DE ALVENARIA/ ESTRUTURA (DIÂMETRO DO FIO: 1,24MM| DIMENSÕES DA TRAMA: 25X25MM) ;MATED-17988 ;m2    ;0,0525000;17,00;0,89;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
PINO LISO (MEDIDAS: 1/ 4"X28MM|MATERIAL: AÇO| ARRUELA: CÔNICA) ;MATED-17987 ;un    ;2,0000000;0,37;0,74;
TELA SOLDADA PARA LIGAÇÃO DE ALVENARIA/ ESTRUTURA (DIÂMETRO DO FIO: 1,24MM| DIMENSÕES DA TRAMA: 25X25MM) ;MATED-17988 ;m2    ;0,0600000;17,00;1,02;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
PINO LISO (MEDIDAS: 1/ 4"X28MM|MATERIAL: AÇO| ARRUELA: CÔNICA) ;MATED-17987 ;un    ;2,0000000;0,37;0,74;
TELA SOLDADA PARA LIGAÇÃO DE ALVENARIA/ ESTRUTURA (DIÂMETRO DO FIO: 1,24MM| DIMENSÕES DA TRAMA: 25X25MM) ;MATED-17988 ;m2    ;0,0300000;17,00;0,51;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
PINO LISO (MEDIDAS: 1/ 4"X28MM|MATERIAL: AÇO| ARRUELA: CÔNICA) ;MATED-17987 ;un    ;2,0000000;0,37;0,74;
TELA SOLDADA PARA LIGAÇÃO DE ALVENARIA/ ESTRUTURA (DIÂMETRO DO FIO: 1,24MM| DIMENSÕES DA TRAMA: 25X25MM) ;MATED-17988 ;m2    ;0,0375000;17,00;0,63;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
PINO LISO (MEDIDAS: 1/ 4"X28MM|MATERIAL: AÇO| ARRUELA: CÔNICA) ;MATED-17987 ;un    ;8,0000000;0,37;2,96;
TELA SOLDADA PARA LIGAÇÃO DE ALVENARIA/ ESTRUTURA (DIÂMETRO DO FIO: 1,24MM| DIMENSÕES DA TRAMA: 25X25MM) ;MATED-17988 ;m2    ;1,0000000;17,00;17,00;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
TELHA CERAMICA PLANA ;MATED-11375 ;U     ;25,0000000;0,72;18,00;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
CESTA BÁSICA/ ALIMENTAÇÃO - HORISTA ( ENCARGOS COMPLEMENTARES) ;MATED-13096 ;hora  ;1,0000000;1,03;1,03;
EXAMES - HORISTA ( ENCARGOS COMPLEMENTARES) ;MATED-13099 ;hora  ;1,0000000;0,55;0,55;
SEGURO - HORISTA ( ENCARGOS COMPLEMENTARES) ;MATED-13098 ;hora  ;1,0000000;0,06;0,06;
TRANSPORTE - HORISTA ( ENCARGOS COMPLEMENTARES) ;MATED-13097 ;hora  ;1,0000000;0,79;0,79;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
TERMINAL A COMPRESSAO EM COBRE ESTANHADO 1 FURO PARA CABO 16 MM2 ;MATED-12129 ;U     ;1,0000000;0,75;0,75;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
TERMINAL A COMPRESSAO EM COBRE ESTANHADO 1 FURO PARA CABO 2,5MM2 ;MATED-12121 ;U     ;1,0000000;0,38;0,38;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
TERMINAL A COMPRESSAO EM COBRE ESTANHADO 1 FURO PARA CABO 25 MM2 ;MATED-12031 ;U     ;1,0000000;1,09;1,09;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
TERMINAL A COMPRESSAO EM COBRE ESTANHADO 1 FURO PARA CABO 35MM2 ;MATED-12123 ;U     ;1,0000000;1,18;1,18;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
TERMINAL A COMPRESSAO EM COBRE ESTANHADO 1 FURO PARA CABO 50MM2 ;MATED-12124 ;U     ;1,0000000;2,05;2,05;
